ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12342494,JE202047,4/17/2021 12:45,016XX N KARLOV AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2534,25,26,23,08B,1148798,1910642,2021,4/24/2021 17:01,41.91073614,-87.72880606,"(41.910736144, -87.728806059)"
12017947,JD195471,3/26/2020 12:30,068XX S RIDGELAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,332,3,5,43,08B,1189046,1859965,2020,4/2/2020 15:51,41.77080241,-87.58257866,"(41.770802411, -87.58257866)"
12018775,JD195916,3/26/2020 14:00,051XX N ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1713,17,33,13,11,1154776,1934075,2020,4/2/2020 15:51,41.97492025,-87.70621514,"(41.974920248, -87.706215141)"
12018135,JD195555,3/26/2020 14:30,047XX S LOOMIS BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,933,9,20,61,08B,1167799,1873246,2020,4/2/2020 15:51,41.80772961,-87.6600806,"(41.807729609, -87.660080604)"
12017995,JD195485,3/26/2020 13:45,032XX S WENTWORTH AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,TRUE,FALSE,915,9,11,34,04A,1175474,1883523,2020,4/2/2020 15:51,41.83576217,-87.63162307,"(41.835762166, -87.631623068)"
12017749,JD195223,3/26/2020 3:51,064XX S ARTESIAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,825,8,16,66,5,1161148,1861862,2020,4/2/2020 15:51,41.7766308,-87.68478974,"(41.776630796, -87.684789736)"
12445054,JE328061,8/5/2021 19:00,105XX S YATES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,434,4,7,51,14,1194207,1835651,2021,8/12/2021 17:02,41.70395751,-87.56445699,"(41.703957511, -87.564456991)"
12020602,JD198453,3/13/2020 12:00,077XX S MARSHFIELD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,611,6,17,71,11,1166688,1853376,2020,4/2/2020 15:49,41.75322763,-87.66472211,"(41.753227632, -87.664722112)"
12133364,JD329714,8/12/2020 12:09,069XX S JUSTINE ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,TRUE,FALSE,734,7,16,67,18,1167202,1858723,2020,8/19/2020 15:51,41.76788954,-87.66268573,"(41.767889544, -87.662685731)"
12132856,JD329254,8/12/2020 1:51,071XX W NORTH AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2513,25,29,25,5,1128645,1909848,2020,8/19/2020 15:51,41.90892321,-87.80286024,"(41.908923206, -87.802860239)"
12017796,JD195309,3/26/2020 8:50,055XX W 54TH ST,2022,NARCOTICS,POSSESS - COCAINE,STREET,TRUE,FALSE,814,8,23,56,18,1140171,1868244,2020,4/2/2020 15:51,41.7945525,-87.7615361,"(41.794552498, -87.7615361)"
12018339,JD195836,3/26/2020 23:00,066XX S GREENWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,321,3,5,42,08B,1184361,1861229,2020,4/2/2020 15:51,41.77438188,-87.59971235,"(41.774381882, -87.599712346)"
12017640,JD195167,3/26/2020 1:54,067XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,332,3,5,43,08A,1188026,1860690,2020,4/2/2020 15:51,41.77281624,-87.58629445,"(41.772816243, -87.586294452)"
12018292,JD195139,3/26/2020 0:34,015XX N CLYBOURN AVE,880,THEFT,PURSE-SNATCHING,CTA TRAIN,FALSE,FALSE,1822,18,2,8,6,1170470,1910783,2020,4/2/2020 15:51,41.91067631,-87.64918707,"(41.910676312, -87.649187069)"
12018012,JD195606,3/26/2020 16:20,066XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,321,3,5,42,6,1188012,1861466,2020,4/2/2020 15:51,41.77494599,-87.58632106,"(41.774945985, -87.586321063)"
12017876,JD195366,3/26/2020 10:43,016XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1224,12,27,28,14,1165574,1900093,2020,4/2/2020 15:51,41.88144793,-87.66747788,"(41.881447931, -87.667477878)"
12018520,JD195808,3/26/2020 22:20,020XX W BALMORAL AVE,460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,FALSE,FALSE,2012,20,40,4,08B,1161674,1935850,2020,4/2/2020 15:51,41.97964955,-87.68079923,"(41.979649551, -87.680799226)"
12132904,JD329241,8/12/2020 2:22,012XX W 71ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,734,7,6,67,04B,1169076,1857694,2020,8/19/2020 15:51,41.76502553,-87.65584637,"(41.765025534, -87.655846373)"
12018262,JD195810,3/26/2020 21:00,019XX N CLYBOURN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1811,18,2,7,6,1167815,1913293,2020,4/2/2020 15:51,41.9176216,-87.658868,"(41.917621597, -87.658867998)"
12135783,JD310991,7/26/2020 20:15,081XX S MUSKEGON AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,422,4,7,46,08A,1196580,1851550,2020,8/19/2020 15:49,41.74752728,-87.55524144,"(41.747527275, -87.555241437)"
12133969,JD330428,8/12/2020 22:44,077XX S KINGSTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,FALSE,FALSE,421,4,7,43,15,1194535,1854103,2020,8/19/2020 15:51,41.75458341,-87.56265097,"(41.75458341, -87.562650971)"
12017757,JD195266,3/26/2020 0:00,069XX N RIDGE BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2411,24,50,2,6,1161570,1945742,2020,4/2/2020 15:51,42.0067957,-87.68090454,"(42.006795703, -87.680904535)"
12017811,JD195334,3/26/2020 10:30,013XX S SPAULDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1021,10,24,29,08B,1154577,1893606,2020,4/2/2020 15:51,41.86387395,-87.70803204,"(41.863873951, -87.708032037)"
12018142,JD195690,3/26/2020 17:30,061XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,311,3,20,40,14,1177769,1864388,2020,4/2/2020 15:51,41.78320227,-87.62378171,"(41.783202274, -87.623781712)"
12136275,JD331962,7/31/2020 8:00,064XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,312,3,20,69,6,1180026,1862452,2020,8/19/2020 15:49,41.77783829,-87.61556613,"(41.777838294, -87.615566126)"
12018096,JD195701,3/26/2020 16:50,068XX N ROCKWELL ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2411,24,50,2,6,1157756,1945144,2020,4/2/2020 15:51,42.00523367,-87.69495327,"(42.005233669, -87.694953269)"
12018108,JD195550,3/26/2020 10:30,008XX N LOREL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1524,15,37,25,5,1140520,1905076,2020,4/2/2020 15:51,41.89561846,-87.75935362,"(41.895618464, -87.759353621)"
12018581,JD196102,3/26/2020 0:00,042XX S PRINCETON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,925,9,3,37,6,1175000,1876652,2020,4/2/2020 15:51,41.81691816,-87.63356767,"(41.81691816, -87.633567673)"
12133502,JD329332,8/12/2020 2:33,008XX W IRVING PARK RD,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1915,19,46,3,5,1170079,1926770,2020,8/19/2020 15:51,41.95455391,-87.65015546,"(41.954553913, -87.650155462)"
12017636,JD195186,3/26/2020 2:42,014XX W PENSACOLA AVE,810,THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,1912,19,47,6,6,1165580,1928980,2020,4/2/2020 15:51,41.96071547,-87.66663119,"(41.960715472, -87.666631189)"
12019182,JD196866,3/26/2020 23:00,125XX S LOWE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,523,5,9,53,7,1174258,1821825,2020,4/2/2020 15:51,41.66648234,-87.63791477,"(41.666482341, -87.637914765)"
12020374,JD198158,3/25/2020 9:00,016XX N ARTESIAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1434,14,1,24,11,1159781,1910819,2020,4/2/2020 15:49,41.91100234,-87.68845349,"(41.911002341, -87.688453492)"
12017957,JD195504,3/26/2020 13:55,057XX W ERIE ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1511,15,29,25,08A,1137976,1903720,2020,4/2/2020 15:51,41.89194375,-87.76873006,"(41.891943752, -87.768730064)"
12018655,JD196227,3/26/2020 19:10,048XX N SAWYER AVE,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1713,17,33,14,08B,1153840,1931920,2020,4/2/2020 15:51,41.96902555,-87.70971482,"(41.969025552, -87.709714818)"
12018823,JD196445,3/26/2020 21:48,0000X W CONGRESS PKWY,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,113,1,4,32,6,1175947,1898054,2020,4/2/2020 15:51,41.87562563,-87.6294504,"(41.875625633, -87.629450396)"
12133485,JD329796,8/12/2020 14:05,045XX S DAMEN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,924,9,12,61,6,1163669,1874288,2020,8/19/2020 15:51,41.81067676,-87.67519909,"(41.810676762, -87.675199089)"
12017670,JD195162,3/26/2020 1:10,122XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,524,5,34,53,08B,1172540,1823739,2020,4/2/2020 15:51,41.67177255,-87.64414609,"(41.671772549, -87.64414609)"
12244216,JD458110,12/13/2020 15:09,097XX S UNIVERSITY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,FALSE,511,5,8,50,04A,1185585,1840723,2020,12/20/2020 15:50,41.71808259,-87.59586968,"(41.718082586, -87.595869683)"
12018017,JD195531,3/26/2020 14:43,009XX W 127TH ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,523,5,34,53,08B,1172559,1820617,2020,4/2/2020 15:51,41.66320484,-87.64416793,"(41.663204837, -87.644167925)"
12017624,JD195141,3/26/2020 0:18,063XX S LOOMIS BLVD,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,724,7,16,67,08B,1168086,1862635,2020,4/2/2020 15:51,41.77860561,-87.65933309,"(41.778605608, -87.659333088)"
12017832,JD195385,3/26/2020 3:00,009XX W AGATITE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,1914,19,46,3,5,1169255,1929734,2020,4/2/2020 15:51,41.96270522,-87.6530981,"(41.962705216, -87.653098097)"
12018088,JD195684,3/26/2020 15:00,020XX E 83RD ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,414,4,8,46,5,1191395,1850347,2020,4/2/2020 15:51,41.74435323,-87.57427934,"(41.744353229, -87.574279338)"
12020547,JD198356,3/26/2020 10:00,004XX W BARRY AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1934,19,44,6,6,1172724,1920656,2020,4/2/2020 15:51,41.93771862,-87.64061377,"(41.937718623, -87.640613767)"
12018447,JD195490,3/26/2020 13:00,076XX S PRAIRIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,623,6,6,69,08B,1179357,1854474,2020,4/2/2020 15:51,41.75596111,-87.61826183,"(41.755961114, -87.618261825)"
12017991,JD195524,3/26/2020 10:00,058XX S STONY ISLAND AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,235,2,5,41,6,1187877,1866532,2020,4/2/2020 15:51,41.78885071,-87.58665468,"(41.788850709, -87.586654683)"
12017731,JD195229,3/26/2020 5:45,020XX S DESPLAINES ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1235,12,11,31,08B,1172384,1890505,2020,4/2/2020 15:51,41.85499006,-87.64275524,"(41.854990061, -87.642755238)"
12134000,JD330347,8/12/2020 22:00,019XX S OAKLEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1234,12,25,31,08B,1161341,1890608,2020,8/19/2020 15:51,41.85550927,-87.68328501,"(41.855509267, -87.683285005)"
12018244,JD195727,3/26/2020 17:54,014XX N SEDGWICK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1821,18,27,8,14,1173383,1909988,2020,4/2/2020 15:51,41.90843054,-87.63850953,"(41.908430535, -87.638509526)"
12018209,JD195773,3/26/2020 18:50,090XX S CLYDE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,413,4,8,48,08A,1191750,1845475,2020,4/2/2020 15:51,41.73097541,-87.57313629,"(41.730975412, -87.573136285)"
12017885,JD195404,3/26/2020 12:05,002XX S WASHTENAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1125,11,28,27,15,1158413,1898804,2020,4/2/2020 15:51,41.87806024,-87.69380806,"(41.878060244, -87.693808058)"
12135541,JD331977,8/10/2020 15:30,001XX N GARLAND CT,810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,6,1177041,1901093,2020,8/19/2020 15:49,41.88394013,-87.62534164,"(41.88394013, -87.625341638)"
12136503,JD330137,8/10/2020 0:00,084XX S KOMENSKY AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,FALSE,FALSE,834,8,18,70,11,1150876,1848220,2020,8/19/2020 15:49,41.73940126,-87.72280175,"(41.739401263, -87.722801752)"
12018980,JD195976,3/26/2020 15:58,030XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2523,25,30,21,6,1151162,1920110,2020,4/2/2020 15:51,41.93667111,-87.71987269,"(41.936671114, -87.719872686)"
12020813,JD198649,1/30/2020 0:00,001XX N HARBOR DR,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,114,1,42,32,6,1179647,1901952,2020,4/2/2020 15:49,41.88623787,-87.6157459,"(41.886237872, -87.615745896)"
12017861,JD195411,3/26/2020 0:00,064XX S HOYNE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,726,7,16,67,7,1163472,1861859,2020,4/2/2020 15:51,41.77657415,-87.67627011,"(41.776574153, -87.676270105)"
12342238,JE201705,4/17/2021 1:04,044XX N WINCHESTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1912,19,47,4,08B,1162617,1929501,2021,4/24/2021 17:01,41.96220786,-87.67751,"(41.962207863, -87.677509996)"
12018147,JD195757,3/26/2020 18:40,049XX N MARINE DR,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2024,20,48,3,6,1169831,1933480,2020,4/2/2020 15:51,41.97297178,-87.65087067,"(41.97297178, -87.650870671)"
12020599,JD198460,3/8/2020 3:00,023XX W 95TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,FALSE,FALSE,2221,22,19,72,11,1162565,1841589,2020,4/2/2020 15:49,41.7209692,-87.68015924,"(41.720969202, -87.680159235)"
12133693,JD330113,8/12/2020 17:20,011XX N HAMLIN AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1150836,1907424,2020,8/19/2020 15:51,41.90186598,-87.72140346,"(41.901865982, -87.721403464)"
12243867,JD457692,12/13/2020 1:20,032XX W DIVERSEY AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1412,14,35,22,5,1154440,1918443,2020,12/20/2020 15:50,41.93203174,-87.70787026,"(41.93203174, -87.707870258)"
12017898,JD195381,3/26/2020 10:40,015XX W DIVISION ST,1330,CRIMINAL TRESPASS,TO LAND,CURRENCY EXCHANGE,FALSE,FALSE,1213,12,2,24,26,1165692,1908077,2020,4/2/2020 15:51,41.9033541,-87.66681685,"(41.903354104, -87.666816854)"
12019130,JD195651,3/26/2020 17:01,002XX E OHIO ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1834,18,42,8,08B,1177916,1904245,2020,4/2/2020 15:51,41.89256952,-87.62203265,"(41.892569522, -87.622032647)"
12020541,JD198326,3/22/2020 19:00,036XX S INDIANA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,212,2,3,35,6,1178194,1881082,2020,4/2/2020 15:49,41.82900247,-87.62171677,"(41.829002467, -87.621716768)"
12018467,JD195957,3/26/2020 16:30,062XX S WHIPPLE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,823,8,16,66,7,1157122,1863107,2020,4/2/2020 15:51,41.78012963,-87.69951534,"(41.780129628, -87.699515339)"
12133925,JD330417,8/12/2020 18:49,024XX E 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,334,3,5,43,14,1161519,1857515,2020,8/19/2020 15:51,41.76469433,-87.68355006,"(41.764694328, -87.683550056)"
12017708,JD195231,3/26/2020 0:00,101XX S STATE ST,820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,511,5,9,49,6,1178048,1837574,2020,4/2/2020 15:51,41.70961515,-87.62356972,"(41.709615153, -87.623569718)"
12018408,JD195947,3/26/2020 17:00,089XX S CHAPPEL AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,413,4,8,48,6,1191399,1846172,2020,4/2/2020 15:51,41.73289655,-87.57439959,"(41.732896547, -87.574399586)"
12017663,JD195207,3/26/2020 4:31,053XX W JACKSON BLVD,810,THEFT,OVER $500,STREET,FALSE,TRUE,1522,15,29,25,6,1140792,1898151,2020,4/2/2020 15:51,41.8766104,-87.75852498,"(41.876610404, -87.758524981)"
12018253,JD195789,3/26/2020 21:00,005XX S STATE ST,320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,FALSE,FALSE,123,1,4,32,3,1176447,1897895,2020,4/2/2020 15:51,41.87517806,-87.6276194,"(41.875178061, -87.627619404)"
12246128,JD460316,12/13/2020 14:30,077XX S CONSTANCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,414,4,8,43,14,1189880,1854005,2020,12/20/2020 15:50,41.75442765,-87.57971298,"(41.754427651, -87.579712984)"
12018766,JD196389,3/26/2020 12:30,025XX N BOSWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),FALSE,FALSE,1932,19,32,7,11,1165572,1916745,2020,4/2/2020 15:51,41.9271422,-87.66701027,"(41.927142201, -87.667010271)"
12247390,JD461930,9/7/2020 17:33,077XX S RHODES AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,624,6,6,69,26,1181247,1853734,2020,12/20/2020 15:46,41.75388716,-87.61135822,"(41.753887157, -87.611358218)"
12020661,JD198535,3/26/2020 17:00,018XX W ESTES AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2424,24,49,1,6,1162715,1947419,2020,4/2/2020 15:51,42.01137341,-87.67664458,"(42.011373409, -87.676644576)"
12018115,JD195739,3/26/2020 18:50,046XX S BISHOP ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,924,9,15,61,08A,1167447,1874078,2020,4/2/2020 15:51,41.81002027,-87.66134778,"(41.810020269, -87.661347784)"
12017764,JD195273,3/26/2020 6:00,062XX S KEDZIE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,823,8,23,66,6,1156121,1863260,2020,4/2/2020 15:51,41.78056967,-87.70318108,"(41.780569671, -87.703181081)"
12017929,JD195486,3/26/2020 13:22,093XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,413,4,7,48,14,1192803,1843542,2020,4/2/2020 15:51,41.72564549,-87.56934169,"(41.725645493, -87.569341694)"
12136579,JD329849,8/12/2020 14:50,002XX E OHIO ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1834,18,42,8,08A,1177930,1904246,2020,8/19/2020 15:51,41.89257195,-87.6219812,"(41.892571948, -87.6219812)"
12244207,JD458086,12/13/2020 13:46,028XX W OGDEN AVE,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,TRUE,FALSE,1022,10,24,29,18,1157704,1892591,2020,12/20/2020 15:50,41.86102561,-87.69658057,"(41.861025612, -87.696580566)"
12018060,JD195644,3/26/2020 15:40,112XX S FAIRFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,2212,22,19,75,08B,1160053,1830023,2020,4/2/2020 15:51,41.68928199,-87.68967685,"(41.689281994, -87.689676854)"
12017984,JD195519,3/26/2020 14:05,026XX W 115TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,TRUE,FALSE,2212,22,19,75,04A,1160997,1828277,2020,4/2/2020 15:51,41.68447124,-87.68626887,"(41.684471242, -87.68626887)"
12017648,JD195176,3/26/2020 2:15,006XX W ENGLEWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,711,7,16,68,04A,1173117,1863446,2020,4/2/2020 15:51,41.7807214,-87.64086521,"(41.780721396, -87.640865208)"
12017613,JD195147,3/26/2020 0:40,024XX N MONITOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2515,25,30,19,14,1136979,1915717,2020,4/2/2020 15:51,41.92488291,-87.77210338,"(41.924882909, -87.772103382)"
12017837,JD195337,3/26/2020 9:44,075XX S PAULINA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,TRUE,TRUE,611,6,17,71,04A,1166324,1854541,2020,4/2/2020 15:51,41.75643231,-87.66602292,"(41.756432309, -87.666022922)"
12018318,JD195880,3/26/2020 23:30,050XX W HENDERSON ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,FALSE,FALSE,1634,16,31,15,3,1142229,1921804,2020,4/2/2020 15:51,41.94149033,-87.75266078,"(41.941490329, -87.752660776)"
12017941,JD195345,3/26/2020 10:42,042XX S LANGLEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,214,2,4,38,08B,1181636,1877037,2020,4/2/2020 15:51,41.81782376,-87.60921347,"(41.817823758, -87.609213474)"
12133792,JD330242,8/12/2020 18:45,054XX N ARTESIAN AVE,560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,2011,20,40,4,08A,1159022,1936019,2020,8/19/2020 15:51,41.98016832,-87.69054755,"(41.980168318, -87.690547552)"
12017781,JD195228,3/26/2020 4:15,026XX W HADDON AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,ALLEY,TRUE,FALSE,1211,12,1,24,18,1158555,1907540,2020,4/2/2020 15:51,41.9020297,-87.69304731,"(41.902029704, -87.693047312)"
12020012,JD197365,3/26/2020 13:30,073XX S HONORE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,735,7,17,67,11,1165289,1856066,2020,4/2/2020 15:51,41.76063909,-87.6697729,"(41.76063909, -87.669772895)"
12018217,JD195710,3/26/2020 18:10,013XX W ESTES AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,TRUE,2423,24,49,1,08B,1165969,1947521,2020,4/2/2020 15:51,42.01158418,-87.66466884,"(42.011584178, -87.664668844)"
12018237,JD195766,3/26/2020 18:16,059XX S PRINCETON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,TRUE,FALSE,711,7,20,68,15,1175303,1865612,2020,4/2/2020 15:51,41.78661655,-87.63278626,"(41.786616545, -87.632786263)"
12020481,JD194297,3/23/2020 15:00,053XX N VIRGINIA AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2011,20,40,4,6,1155488,1935264,2020,4/2/2020 15:49,41.9781686,-87.70356473,"(41.978168595, -87.703564733)"
12018156,JD195500,3/26/2020 11:53,058XX S PAYNE DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,233,2,20,40,7,1182114,1866561,2020,4/2/2020 15:51,41.78906569,-87.60778444,"(41.789065687, -87.607784439)"
12345708,JE205735,4/17/2021 3:00,067XX S ABERDEEN ST,810,THEFT,OVER $500,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",FALSE,FALSE,724,7,16,68,6,1170144,1860091,2021,4/24/2021 17:01,41.77158005,-87.65186223,"(41.771580051, -87.651862233)"
12133555,JD329508,8/12/2020 10:24,019XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1024,10,24,29,14,1154008,1890232,2020,8/19/2020 15:51,41.85462667,-87.71021071,"(41.854626666, -87.710210711)"
12020386,JD195470,3/26/2020 13:10,078XX S JEFFERY BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,TRUE,414,4,8,43,14,1190896,1853381,2020,4/2/2020 15:51,41.75269086,-87.57600985,"(41.752690858, -87.576009853)"
12018737,JD195807,3/26/2020 22:05,022XX S SPAULDING AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1024,10,12,30,6,1154712,1888900,2020,4/2/2020 15:51,41.85095746,-87.70766234,"(41.850957457, -87.707662343)"
12020698,JD198551,3/15/2020 15:00,025XX E 77TH ST,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,421,4,7,43,6,1194363,1854399,2020,4/2/2020 15:49,41.75539988,-87.56327158,"(41.755399883, -87.563271576)"
12017847,JD195343,3/26/2020 10:15,014XX W SHAKESPEARE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1811,18,2,7,6,1166461,1914417,2020,4/2/2020 15:51,41.92073503,-87.66381038,"(41.920735032, -87.663810375)"
12018177,JD195609,3/26/2020 12:47,108XX S EGGLESTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2233,22,34,49,11,1175213,1833008,2020,4/2/2020 15:51,41.69714904,-87.63408761,"(41.697149039, -87.634087608)"
12449285,JE332604,5/14/2021 9:00,012XX W CHASE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,2423,24,49,1,11,1166471,1948392,2021,8/12/2021 16:59,42.01396344,-87.66279667,"(42.013963439, -87.662796672)"
